id_registro,codigo_equipo,fecha,tipo_mantenimiento,categoria_falla,urgencia,descripcion,costo_soles,tecnico,prioridad,horas_intervencion,estado_post
R01464,EQ-027,2024-08-14,Correctivo,Desgaste,Media,Filtro saturado,234.3,J. Ramírez,Media,5.6,Operativo
R01427,EQ-027,2024-10-05,Preventivo,—,Programado,Mantenimiento preventivo programado,163.73,A. Flores,Baja,1.3,Operativo
R01438,EQ-027,2024-10-12,Correctivo,Mecánica,Alta,Desgaste de válvula,509.66,J. Ramírez,Alta,3.3,Operativo
R01463,EQ-027,2024-10-12,Correctivo,Calibración,Alta,Ajuste de cero requerido,,M. Torres,Alta,4.5,Operativo
R01440,EQ-027,2024-11-18,Correctivo,Sensores,Alta,Termistor fuera de rango,457.31,L. Quispe,Alta,3.7,En observación
R01428,EQ-027,2025-01-05,Preventivo,—,Programado,Mantenimiento preventivo programado,99.5,L. Quispe,Baja,1.9,Operativo
R01472,EQ-027,2025-02-28,Correctivo,Desgaste,Alta,Acumulación de horas de uso,758.75,M. Torres,Alta,5.7,En observación
R01444,EQ-027,2025-04-03,Correctivo,Calibración,Alta,Calibración vencida,270.17,J. Ramírez,Alta,7.3,Operativo
R01429,EQ-027,2025-04-14,Preventivo,—,Programado,Mantenimiento preventivo programado,166.17,J. Ramírez,Baja,0.7,Operativo
R01446,EQ-027,2025-05-21,Correctivo,Eléctrica,Baja,Falla en cargador,465.68,M. Torres,Baja,7.4,Operativo
R01439,EQ-027,2025-05-22,Correctivo,Desgaste,Media,Acumulación de horas de uso,420.1,A. Flores,Media,6.0,Operativo
R01471,EQ-027,2025-06-14,Correctivo,Eléctrica,Media,Falla en cargador,152.34,L. Quispe,Media,6.6,Operativo
R01468,EQ-027,2025-06-20,Correctivo,Mecánica,Media,Holgura en soporte,214.89,J. Ramírez,Media,3.9,Operativo
R01430,EQ-027,2025-07-07,Preventivo,—,Programado,Mantenimiento preventivo programado,76.85,M. Torres,Baja,1.0,Operativo
R01450,EQ-027,2025-07-25,Correctivo,Calibración,Alta,Calibración vencida,290.85,L. Quispe,Alta,2.6,En observación
R01473,EQ-027,2025-08-18,Correctivo,Sensores,Alta,Sensor SpO2 descalibrado,1161.56,A. Flores,Alta,6.5,Operativo
R01465,EQ-027,2025-09-12,Correctivo,Eléctrica,Alta,Batería agotada,463.09,J. Ramírez,Alta,7.8,En observación
R01431,EQ-027,2025-09-28,Preventivo,—,Programado,Mantenimiento preventivo programado,85.34,L. Quispe,Baja,0.9,Operativo
R01447,EQ-027,2025-10-04,Correctivo,Calibración,Alta,Ajuste de cero requerido,191.84,J. Ramírez,Alta,4.4,Operativo
R01432,EQ-027,2026-01-05,Preventivo,—,Programado,Mantenimiento preventivo programado,133.29,A. Flores,Baja,0.8,Operativo
R01455,EQ-027,2026-02-12,Correctivo,Software,Alta,Falla en calibración digital,207.86,M. Torres,Alta,2.3,En observación
R01437,EQ-027,2026-03-29,Correctivo,Sensores,Alta,Sensor de flujo defectuoso,,J. Ramírez,Alta,6.5,Operativo
R01433,EQ-027,2026-04-12,Preventivo,—,Programado,Mantenimiento preventivo programado,110.85,J. Ramírez,Baja,1.5,Operativo
R01441,EQ-027,2026-04-12,Correctivo,Eléctrica,Media,Falla en cargador,263.75,J. Ramírez,Media,2.9,Operativo
R01459,EQ-027,2026-04-21,Correctivo,Eléctrica,Media,Cortocircuito en placa,519.65,M. Torres,Media,1.1,Operativo
R01475,EQ-028,2022-01-14,Preventivo,—,Programado,Mantenimiento preventivo programado,87.28,L. Quispe,Baja,0.6,Operativo
R01514,EQ-028,2022-01-22,Correctivo,Sensores,Baja,Termistor fuera de rango,185.04,A. Flores,Baja,1.5,Operativo
R01499,EQ-028,2022-03-28,Correctivo,Eléctrica,Media,Batería agotada,114.47,A. Flores,Media,7.5,Operativo
R01476,EQ-028,2022-04-14,Preventivo,—,Programado,Mantenimiento preventivo programado,97.19,J. Ramírez,Baja,1.0,Operativo
R01477,EQ-028,2022-07-05,Preventivo,—,Programado,Mantenimiento preventivo programado,107.51,A. Flores,Baja,1.7,Operativo
R01496,EQ-028,2022-07-07,Correctivo,Eléctrica,Media,Cortocircuito en placa,551.11,L. Quispe,Media,5.7,En observación
R01509,EQ-028,2022-07-08,Correctivo,Eléctrica,Media,Falla en cargador,466.03,J. Ramírez,Media,3.8,Operativo
R01508,EQ-028,2022-08-24,Correctivo,Mecánica,Alta,Falla en bomba peristáltica,136.31,A. Flores,Alta,5.9,En observación
R01506,EQ-028,2022-09-08,Correctivo,Sensores,Media,Error de lectura de presión,1133.74,L. Quispe,Media,6.9,Operativo
R01478,EQ-028,2022-09-23,Preventivo,—,Programado,Mantenimiento preventivo programado,72.85,M. Torres,Baja,1.3,Operativo
R01507,EQ-028,2022-12-08,Correctivo,Desgaste,Media,Filtro saturado,759.26,M. Torres,Media,2.5,Operativo
R01500,EQ-028,2022-12-23,Correctivo,Mecánica,Alta,Holgura en soporte,348.43,L. Quispe,Alta,5.1,Operativo
R01479,EQ-028,2022-12-27,Preventivo,—,Programado,Mantenimiento preventivo programado,97.67,L. Quispe,Baja,1.2,Operativo
R01516,EQ-028,2023-02-11,Correctivo,Sensores,Alta,Termistor fuera de rango,266.02,L. Quispe,Alta,3.8,Operativo
R01510,EQ-028,2023-03-09,Correctivo,Mecánica,Media,Obstrucción de circuito,651.38,L. Quispe,Media,6.3,En observación
R01480,EQ-028,2023-03-17,Preventivo,—,Programado,Mantenimiento preventivo programado,91.22,M. Torres,Baja,1.3,Operativo
R01517,EQ-028,2023-06-20,Correctivo,Desgaste,Media,Filtro saturado,273.72,A. Flores,Media,7.3,Operativo
R01481,EQ-028,2023-06-23,Preventivo,—,Programado,Mantenimiento preventivo programado,72.09,J. Ramírez,Baja,1.8,Operativo
R01482,EQ-028,2023-09-11,Preventivo,—,Programado,Mantenimiento preventivo programado,68.85,L. Quispe,Baja,0.7,Operativo
R01483,EQ-028,2023-12-16,Preventivo,—,Programado,Mantenimiento preventivo programado,161.79,L. Quispe,Baja,0.9,Operativo
R01495,EQ-028,2023-12-21,Correctivo,Mecánica,Media,Desgaste de válvula,373.62,J. Ramírez,Media,5.9,En observación
R01511,EQ-028,2024-01-18,Correctivo,Calibración,Media,Calibración vencida,117.84,M. Torres,Media,2.1,Operativo
R01497,EQ-028,2024-02-24,Correctivo,Eléctrica,Baja,Falla en fuente de poder,280.89,M. Torres,Baja,3.9,Operativo
R01484,EQ-028,2024-03-15,Preventivo,—,Programado,Mantenimiento preventivo programado,137.92,M. Torres,Baja,0.5,Operativo
R01503,EQ-028,2024-04-24,Correctivo,Sensores,Media,Termistor fuera de rango,518.23,M. Torres,Media,2.6,Operativo
R01512,EQ-028,2024-04-29,Correctivo,Mecánica,Baja,Rotura de manguera,200.39,L. Quispe,Baja,1.8,Operativo
R01485,EQ-028,2024-06-06,Preventivo,—,Programado,Mantenimiento preventivo programado,147.48,M. Torres,Baja,1.1,Operativo
R01486,EQ-028,2024-08-25,Preventivo,—,Programado,Mantenimiento preventivo programado,148.57,L. Quispe,Baja,1.3,Operativo
R01501,EQ-028,2024-10-25,Correctivo,Eléctrica,Media,Fusible quemado,577.89,A. Flores,Media,2.2,En observación
R01487,EQ-028,2024-11-14,Preventivo,—,Programado,Mantenimiento preventivo programado,118.5,J. Ramírez,Baja,0.5,Operativo
R01505,EQ-028,2024-11-28,Correctivo,Mecánica,Media,Rotura de manguera,737.73,A. Flores,Media,7.8,Operativo
R01488,EQ-028,2025-02-13,Preventivo,—,Programado,Mantenimiento preventivo programado,175.56,A. Flores,Baja,1.8,Operativo
R01489,EQ-028,2025-05-09,Preventivo,—,Programado,Mantenimiento preventivo programado,118.54,A. Flores,Baja,1.0,Operativo
R01513,EQ-028,2025-06-10,Correctivo,Sensores,Media,Error de lectura de presión,1057.39,L. Quispe,Media,3.7,Operativo
R01490,EQ-028,2025-08-03,Preventivo,—,Programado,Mantenimiento preventivo programado,131.26,J. Ramírez,Baja,0.9,Operativo
R01494,EQ-028,2025-09-11,Correctivo,Mecánica,Media,Holgura en soporte,697.85,L. Quispe,Media,3.2,Operativo
R01515,EQ-028,2025-10-21,Correctivo,Mecánica,Media,Desgaste de válvula,568.83,J. Ramírez,Media,5.8,Operativo
R01518,EQ-028,2025-10-29,Correctivo,Desgaste,Media,Componente al final de vida útil,750.09,J. Ramírez,Media,7.2,Operativo
R01491,EQ-028,2025-11-06,Preventivo,—,Programado,Mantenimiento preventivo programado,138.04,A. Flores,Baja,1.9,Operativo
R01492,EQ-028,2026-02-07,Preventivo,—,Programado,Mantenimiento preventivo programado,108.39,M. Torres,Baja,0.9,Operativo
R01502,EQ-028,2026-03-30,Correctivo,Mecánica,Media,Rotura de manguera,512.22,L. Quispe,Media,4.6,En observación
R01498,EQ-028,2026-04-12,Correctivo,Sensores,Alta,Sensor SpO2 descalibrado,805.59,L. Quispe,Alta,3.6,Operativo
R01493,EQ-028,2026-04-30,Preventivo,—,Programado,Mantenimiento preventivo programado,75.48,L. Quispe,Baja,1.3,Operativo
R01504,EQ-028,2026-05-05,Correctivo,Sensores,Baja,Termistor fuera de rango,568.72,L. Quispe,Baja,2.9,Operativo
R01519,EQ-029,2022-01-30,Preventivo,—,Programado,Mantenimiento preventivo programado,127.68,J. Ramírez,Baja,1.2,Operativo
R01550,EQ-029,2022-02-01,Correctivo,Eléctrica,Alta,Falla en fuente de poder,145.25,M. Torres,Alta,3.5,Operativo
R01549,EQ-029,2022-02-21,Correctivo,Mecánica,Media,Obstrucción de circuito,602.35,A. Flores,Media,2.9,En observación
R01562,EQ-029,2022-03-07,Correctivo,Mecánica,Baja,Obstrucción de circuito,487.59,J. Ramírez,Baja,2.9,Operativo
R01554,EQ-029,2022-03-25,Correctivo,Sensores,Alta,Error de lectura de presión,737.29,M. Torres,Alta,7.9,En observación
R01561,EQ-029,2022-04-11,Correctivo,Eléctrica,Alta,Falla en cargador,337.43,J. Ramírez,Alta,1.5,Operativo
R01558,EQ-029,2022-04-14,Correctivo,Eléctrica,Alta,Falla en cargador,198.47,L. Quispe,Alta,3.7,Operativo
R01520,EQ-029,2022-05-07,Preventivo,—,Programado,Mantenimiento preventivo programado,61.56,J. Ramírez,Baja,1.0,Operativo
R01570,EQ-029,2022-06-05,Correctivo,Sensores,Alta,Error de lectura de presión,489.64,J. Ramírez,Alta,1.1,Operativo
R01542,EQ-029,2022-07-15,Correctivo,Calibración,Alta,Ajuste de cero requerido,114.67,L. Quispe,Alta,5.8,Operativo
R01568,EQ-029,2022-07-15,Correctivo,Desgaste,Alta,Filtro saturado,277.98,M. Torres,Alta,7.4,En observación
R01521,EQ-029,2022-08-01,Preventivo,—,Programado,Mantenimiento preventivo programado,93.35,J. Ramírez,Baja,0.6,Operativo
R01555,EQ-029,2022-10-25,Correctivo,Eléctrica,Media,Fusible quemado,295.62,M. Torres,Media,3.6,Operativo
R01522,EQ-029,2022-10-30,Preventivo,—,Programado,Mantenimiento preventivo programado,61.26,M. Torres,Baja,1.9,Operativo
R01571,EQ-029,2022-12-06,Correctivo,Eléctrica,Alta,Fusible quemado,449.91,L. Quispe,Alta,6.4,Operativo
R01523,EQ-029,2023-02-02,Preventivo,—,Programado,Mantenimiento preventivo programado,124.9,J. Ramírez,Baja,1.4,Operativo
R01574,EQ-029,2023-03-12,Correctivo,Desgaste,Media,Componente al final de vida útil,268.85,A. Flores,Media,2.1,En observación
R01575,EQ-029,2023-03-14,Correctivo,Desgaste,Alta,Filtro saturado,258.94,M. Torres,Alta,1.5,Operativo
R01544,EQ-029,2023-04-09,Correctivo,Sensores,Alta,Sensor de flujo defectuoso,310.42,L. Quispe,Alta,6.1,Operativo
R01567,EQ-029,2023-04-27,Correctivo,Software,Alta,Pantalla congelada,104.91,L. Quispe,Alta,5.3,En observación
R01524,EQ-029,2023-05-12,Preventivo,—,Programado,Mantenimiento preventivo programado,97.31,A. Flores,Baja,0.6,Operativo
R01569,EQ-029,2023-05-25,Correctivo,Calibración,Alta,Calibración vencida,132.16,M. Torres,Alta,1.2,Operativo
R01525,EQ-029,2023-08-08,Preventivo,—,Programado,Mantenimiento preventivo programado,83.54,A. Flores,Baja,0.7,Operativo
R01548,EQ-029,2023-09-19,Correctivo,Calibración,Media,Desviación de medición,288.37,A. Flores,Media,6.9,En observación
R01553,EQ-029,2023-10-27,Correctivo,Sensores,Alta,Sensor de flujo defectuoso,1097.59,J. Ramírez,Alta,6.1,Operativo
R01526,EQ-029,2023-11-11,Preventivo,—,Programado,Mantenimiento preventivo programado,70.33,L. Quispe,Baja,1.7,Operativo
R01557,EQ-029,2023-12-23,Correctivo,Software,Media,Pantalla congelada,8.05,A. Flores,Media,4.9,Operativo
R01572,EQ-029,2024-01-26,Correctivo,Eléctrica,Alta,Falla en cargador,150.36,A. Flores,Alta,5.0,Operativo
R01527,EQ-029,2024-01-31,Preventivo,—,Programado,Mantenimiento preventivo programado,173.31,A. Flores,Baja,1.2,Operativo
R01547,EQ-029,2024-02-06,Correctivo,Software,Media,Error de comunicación,296.07,A. Flores,Media,1.2,Operativo
R01565,EQ-029,2024-02-08,Correctivo,Calibración,Alta,Desviación de medición,84.2,M. Torres,Alta,4.9,Operativo
R01538,EQ-029,2024-03-28,Correctivo,Sensores,Alta,Sensor de flujo defectuoso,1159.97,M. Torres,Alta,6.3,En observación
R01528,EQ-029,2024-05-07,Preventivo,—,Programado,Mantenimiento preventivo programado,102.9,J. Ramírez,Baja,2.0,Operativo
R01546,EQ-029,2024-07-07,Correctivo,Sensores,Alta,Sensor de flujo defectuoso,755.77,J. Ramírez,Alta,6.3,Operativo
R01552,EQ-029,2024-07-21,Correctivo,Sensores,Alta,Termistor fuera de rango,249.48,M. Torres,Alta,4.3,Operativo
R01543,EQ-029,2024-07-26,Correctivo,Calibración,Media,Ajuste de cero requerido,106.58,M. Torres,Media,1.1,Operativo
R01529,EQ-029,2024-07-28,Preventivo,—,Programado,Mantenimiento preventivo programado,153.55,A. Flores,Baja,1.5,Operativo
R01545,EQ-029,2024-08-15,Correctivo,Sensores,Alta,Termistor fuera de rango,1003.38,L. Quispe,Alta,5.7,Operativo
R01530,EQ-029,2024-11-02,Preventivo,—,Programado,Mantenimiento preventivo programado,107.62,M. Torres,Baja,0.9,Operativo
R01556,EQ-029,2024-11-17,Correctivo,Eléctrica,Alta,Falla en fuente de poder,537.66,M. Torres,Alta,3.0,Operativo
R01564,EQ-029,2025-01-02,Correctivo,Software,Media,Pantalla congelada,394.52,J. Ramírez,Media,7.6,Operativo
R01531,EQ-029,2025-02-09,Preventivo,—,Programado,Mantenimiento preventivo programado,84.24,M. Torres,Baja,1.9,Operativo
R01537,EQ-029,2025-03-11,Correctivo,Eléctrica,Alta,Falla en fuente de poder,355.0,L. Quispe,Alta,4.3,En observación
R01532,EQ-029,2025-05-12,Preventivo,—,Programado,Mantenimiento preventivo programado,,J. Ramírez,Baja,1.7,Operativo
R01576,EQ-029,2025-08-02,Correctivo,Software,Media,Falla en calibración digital,172.06,M. Torres,Media,3.6,En observación
R01533,EQ-029,2025-08-05,Preventivo,—,Programado,Mantenimiento preventivo programado,92.91,A. Flores,Baja,1.6,Operativo
R01560,EQ-029,2025-09-01,Correctivo,Mecánica,Alta,Desgaste de válvula,818.15,L. Quispe,Alta,1.0,Operativo
R01573,EQ-029,2025-09-06,Correctivo,Sensores,Media,Error de lectura de presión,767.47,A. Flores,Media,4.1,Operativo
R01539,EQ-029,2025-10-02,Correctivo,Software,Media,Error de firmware,315.28,L. Quispe,Media,5.4,Operativo
R01534,EQ-029,2025-11-08,Preventivo,—,Programado,Mantenimiento preventivo programado,,J. Ramírez,Baja,0.8,Operativo
R01578,EQ-029,2025-11-27,Correctivo,Eléctrica,Media,Fusible quemado,543.64,L. Quispe,Media,2.2,Operativo
R01540,EQ-029,2025-12-25,Correctivo,Eléctrica,Alta,Falla en cargador,575.22,J. Ramírez,Alta,3.1,En observación
R01566,EQ-029,2026-01-21,Correctivo,Calibración,Alta,Calibración vencida,218.86,J. Ramírez,Alta,3.2,Operativo
R01535,EQ-029,2026-02-04,Preventivo,—,Programado,Mantenimiento preventivo programado,168.99,M. Torres,Baja,1.7,Operativo
R01551,EQ-029,2026-04-05,Correctivo,Sensores,Alta,Sensor de flujo defectuoso,201.28,M. Torres,Alta,7.1,Operativo
R01559,EQ-029,2026-04-15,Correctivo,Software,Media,Error de comunicación,323.36,L. Quispe,Media,2.3,Operativo
R01541,EQ-029,2026-04-23,Correctivo,Sensores,Alta,Error de lectura de presión,619.57,M. Torres,Alta,4.6,Operativo
R01536,EQ-029,2026-05-02,Preventivo,—,Programado,Mantenimiento preventivo programado,134.22,L. Quispe,Baja,0.6,Operativo
R01563,EQ-029,2026-05-24,Correctivo,Eléctrica,Baja,Cortocircuito en placa,131.86,A. Flores,Baja,7.2,Operativo
R01577,EQ-029,2026-05-29,Correctivo,Sensores,Media,Sensor SpO2 descalibrado,198.95,M. Torres,Media,3.4,Operativo
R01579,EQ-030,2022-02-11,Preventivo,—,Programado,Mantenimiento preventivo programado,175.91,A. Flores,Baja,0.9,Operativo
R01627,EQ-030,2022-03-15,Correctivo,Sensores,Baja,Termistor fuera de rango,837.05,M. Torres,Baja,7.3,Operativo
R01620,EQ-030,2022-04-12,Correctivo,Sensores,Media,Sensor de flujo defectuoso,221.36,M. Torres,Media,5.6,En observación
R01615,EQ-030,2022-04-28,Correctivo,Software,Baja,Pantalla congelada,32.36,L. Quispe,Baja,7.5,Operativo
R01580,EQ-030,2022-05-18,Preventivo,—,Programado,Mantenimiento preventivo programado,78.24,J. Ramírez,Baja,0.6,Operativo
R01598,EQ-030,2022-07-09,Correctivo,Eléctrica,Baja,Batería agotada,181.21,J. Ramírez,Baja,1.6,En observación
R01581,EQ-030,2022-08-12,Preventivo,—,Programado,Mantenimiento preventivo programado,172.56,J. Ramírez,Baja,1.5,Operativo
R01582,EQ-030,2022-11-16,Preventivo,—,Programado,Mantenimiento preventivo programado,118.18,L. Quispe,Baja,1.0,Operativo
R01618,EQ-030,2022-12-08,Correctivo,Calibración,Alta,Ajuste de cero requerido,180.64,L. Quispe,Alta,2.1,Operativo
R01597,EQ-030,2022-12-19,Correctivo,Sensores,Media,Error de lectura de presión,,L. Quispe,Media,5.3,Operativo
R01605,EQ-030,2022-12-25,Correctivo,Sensores,Baja,Termistor fuera de rango,967.25,J. Ramírez,Baja,4.6,En observación
R01631,EQ-030,2023-01-21,Correctivo,Sensores,Baja,Termistor fuera de rango,717.29,A. Flores,Baja,3.3,Operativo
R01583,EQ-030,2023-02-12,Preventivo,—,Programado,Mantenimiento preventivo programado,78.76,A. Flores,Baja,0.6,Operativo
R01603,EQ-030,2023-04-16,Correctivo,Sensores,Media,Termistor fuera de rango,504.62,M. Torres,Media,6.1,Operativo
R01609,EQ-030,2023-05-08,Correctivo,Sensores,Baja,Termistor fuera de rango,282.27,J. Ramírez,Baja,4.5,En observación
R01584,EQ-030,2023-05-19,Preventivo,—,Programado,Mantenimiento preventivo programado,65.18,L. Quispe,Baja,1.4,Operativo
R01616,EQ-030,2023-06-09,Correctivo,Eléctrica,Alta,Fusible quemado,480.58,J. Ramírez,Alta,6.1,En observación
R01607,EQ-030,2023-06-26,Correctivo,Sensores,Alta,Termistor fuera de rango,1097.37,J. Ramírez,Alta,6.3,Operativo
R01604,EQ-030,2023-07-03,Correctivo,Calibración,Media,Ajuste de cero requerido,65.08,M. Torres,Media,8.0,En observación
R01610,EQ-030,2023-07-24,Correctivo,Calibración,Media,Ajuste de cero requerido,260.07,L. Quispe,Media,5.8,Operativo
R01611,EQ-030,2023-08-10,Correctivo,Sensores,Media,Error de lectura de presión,655.93,M. Torres,Media,5.2,Operativo
R01619,EQ-030,2023-08-17,Correctivo,Eléctrica,Alta,Batería agotada,158.94,M. Torres,Alta,1.2,Operativo
R01585,EQ-030,2023-08-21,Preventivo,—,Programado,Mantenimiento preventivo programado,119.17,L. Quispe,Baja,2.0,Operativo
R01625,EQ-030,2023-09-11,Correctivo,Eléctrica,Alta,Fusible quemado,564.01,M. Torres,Alta,4.8,Operativo
R01601,EQ-030,2023-11-17,Correctivo,Calibración,Media,Calibración vencida,204.07,A. Flores,Media,3.2,Operativo
R01586,EQ-030,2023-11-18,Preventivo,—,Programado,Mantenimiento preventivo programado,92.34,J. Ramírez,Baja,1.1,Operativo
R01626,EQ-030,2023-12-24,Correctivo,Calibración,Media,Ajuste de cero requerido,187.7,L. Quispe,Media,2.5,Operativo
R01621,EQ-030,2024-01-02,Correctivo,Eléctrica,Baja,Batería agotada,580.33,L. Quispe,Baja,4.2,En observación
R01587,EQ-030,2024-02-18,Preventivo,—,Programado,Mantenimiento preventivo programado,112.11,A. Flores,Baja,1.8,Operativo
R01630,EQ-030,2024-02-28,Correctivo,Sensores,Media,Error de lectura de presión,428.42,M. Torres,Media,2.4,Operativo
R01617,EQ-030,2024-03-25,Correctivo,Eléctrica,Alta,Batería agotada,,M. Torres,Alta,6.7,En observación
R01588,EQ-030,2024-05-20,Preventivo,—,Programado,Mantenimiento preventivo programado,101.27,M. Torres,Baja,0.6,Operativo
R01629,EQ-030,2024-06-01,Correctivo,Calibración,Alta,Ajuste de cero requerido,65.58,L. Quispe,Alta,1.9,En observación
R01589,EQ-030,2024-08-19,Preventivo,—,Programado,Mantenimiento preventivo programado,112.34,A. Flores,Baja,1.7,Operativo
R01608,EQ-030,2024-08-22,Correctivo,Software,Alta,Error de firmware,118.84,M. Torres,Alta,1.4,Operativo
R01590,EQ-030,2024-11-11,Preventivo,—,Programado,Mantenimiento preventivo programado,70.0,J. Ramírez,Baja,1.6,Operativo
R01600,EQ-030,2024-12-29,Correctivo,Software,Media,Pantalla congelada,391.03,L. Quispe,Media,4.4,En observación
R01591,EQ-030,2025-02-08,Preventivo,—,Programado,Mantenimiento preventivo programado,108.12,J. Ramírez,Baja,1.2,Operativo
R01613,EQ-030,2025-02-10,Correctivo,Eléctrica,Media,Falla en cargador,316.31,J. Ramírez,Media,1.0,En observación
R01612,EQ-030,2025-04-01,Correctivo,Sensores,Baja,Error de lectura de presión,439.61,M. Torres,Baja,5.3,Operativo
R01628,EQ-030,2025-04-09,Correctivo,Eléctrica,Media,Fusible quemado,580.38,J. Ramírez,Media,1.2,Operativo
R01592,EQ-030,2025-05-16,Preventivo,—,Programado,Mantenimiento preventivo programado,110.05,A. Flores,Baja,0.9,Operativo
R01622,EQ-030,2025-06-28,Correctivo,Calibración,Media,Calibración vencida,185.57,L. Quispe,Media,2.6,Operativo
R01624,EQ-030,2025-07-19,Correctivo,Sensores,Media,Error de lectura de presión,278.56,A. Flores,Media,1.2,Operativo
R01593,EQ-030,2025-08-07,Preventivo,—,Programado,Mantenimiento preventivo programado,178.42,A. Flores,Baja,1.0,Operativo
R01602,EQ-030,2025-08-18,Correctivo,Eléctrica,Media,Fusible quemado,585.29,J. Ramírez,Media,1.3,En observación
R01614,EQ-030,2025-09-11,Correctivo,Calibración,Baja,Ajuste de cero requerido,66.87,M. Torres,Baja,6.3,Operativo
